Angular Distance(radians) Number of Entries
2.433e+00 , 1824779 
2.440e+00 , 1807779 
2.447e+00 , 1792858 
2.454e+00 , 1778277 
2.461e+00 , 1763143 
2.467e+00 , 1748454 
2.475e+00 , 1734609 
2.482e+00 , 1719999 
2.489e+00 , 1704175 
2.496e+00 , 1685740 
2.503e+00 , 1673363 
2.510e+00 , 1657469 
2.516e+00 , 1641484 
2.523e+00 , 1628553 
2.531e+00 , 1610856 
2.538e+00 , 1595333 
2.545e+00 , 1580539 
2.552e+00 , 1566090 
2.559e+00 , 1546474 
2.566e+00 , 1532072 
2.572e+00 , 1513617 
2.580e+00 , 1499659 
2.587e+00 , 1482833 
2.594e+00 , 1466648 
2.601e+00 , 1449839 
2.608e+00 , 1434990 
2.615e+00 , 1418293 
2.622e+00 , 1399017 
2.628e+00 , 1384833 
2.636e+00 , 1368919 
2.643e+00 , 1351627 
2.650e+00 , 1334751 
2.657e+00 , 1315901 
2.664e+00 , 1299616 
2.671e+00 , 1280195 
2.678e+00 , 1265440 
2.684e+00 , 1248273 
2.692e+00 , 1231562 
2.699e+00 , 1214278 
2.706e+00 , 1196406 
2.713e+00 , 1179157 
2.720e+00 , 1161721 
2.727e+00 , 1143631 
2.734e+00 , 1126750 
2.740e+00 , 1109393 
2.748e+00 , 1091362 
2.755e+00 , 1074194 
2.762e+00 , 1055566 
2.769e+00 , 1037498 
2.776e+00 , 1021083 
2.783e+00 , 1002840 
2.789e+00 , 982224 
2.796e+00 , 964543 
2.804e+00 , 946469 
2.811e+00 , 929079 
2.818e+00 , 910722 
2.825e+00 , 894106 
2.832e+00 , 873751 
2.839e+00 , 853475 
2.845e+00 , 836887 
2.853e+00 , 820245 
2.860e+00 , 800501 
2.867e+00 , 782753 
2.874e+00 , 763588 
2.881e+00 , 745390 
2.888e+00 , 728382 
2.895e+00 , 707939 
2.901e+00 , 691660 
2.909e+00 , 673056 
2.916e+00 , 653790 
2.923e+00 , 634878 
2.930e+00 , 615116 
2.937e+00 , 598816 
2.944e+00 , 578779 
2.951e+00 , 559236 
2.957e+00 , 540837 
2.965e+00 , 521509 
2.972e+00 , 503554 
2.979e+00 , 483880 
2.986e+00 , 464861 
2.993e+00 , 444442 
3.000e+00 , 425584 
3.007e+00 , 405245 
3.013e+00 , 385923 
3.021e+00 , 365803 
3.028e+00 , 346001 
3.035e+00 , 325455 
3.042e+00 , 304889 
3.049e+00 , 284259 
3.056e+00 , 263039 
3.062e+00 , 243085 
3.070e+00 , 222787 
3.077e+00 , 200943 
3.084e+00 , 179873 
3.091e+00 , 158223 
3.098e+00 , 137087 
3.105e+00 , 115553 
3.112e+00 , 94160 
3.118e+00 , 72247 
3.126e+00 , 50659 
3.133e+00 , 28684 
3.140e+00 , 7043 
3.147e+00 , 0 
3.154e+00 , 0 
3.161e+00 , 0 
3.168e+00 , 0 
3.174e+00 , 0 
3.182e+00 , 0 
3.189e+00 , 0 
3.196e+00 , 0 
3.203e+00 , 0 
3.210e+00 , 0 
3.217e+00 , 0 
3.224e+00 , 0 
3.230e+00 , 0 
3.238e+00 , 0 
3.245e+00 , 0 
3.252e+00 , 0 
3.259e+00 , 0 
3.266e+00 , 0 
3.273e+00 , 0 
3.280e+00 , 0 
3.287e+00 , 0 
3.294e+00 , 0 
3.301e+00 , 0 
3.308e+00 , 0 
3.315e+00 , 0 
3.322e+00 , 0 
3.329e+00 , 0 
3.336e+00 , 0 
3.343e+00 , 0 
3.350e+00 , 0 
